business_id,name,categories,stars,review_count,address,city,state,latitude,longitude
kwQzVF5GP8DzdyBavvhIaQ,Fisherman's Cove Seafood,"Seafood Markets, Seafood, Specialty Food, Food, Restaurants",4.0,91,3201 Williams Blvd,Kenner,LA,30.0144336,-90.2402643
wFXwmrlV8TiBS4Ac2-W_9g,MOSI Food Truck Rally,"Festivals, Arts & Entertainment, Local Flavor, Restaurants, Food Stands",3.5,10,4801 East Fowler Ave,Tampa,FL,28.0536294,-82.4044188
ifjluUv4VASwmFqEp8cWlQ,Marty's Pizza,"Pizza, Restaurants",4.0,64,2733 De La Vina St,Santa Barbara,CA,34.4362361,-119.7261474
9RoAU2wAlH63Non9qrx3xQ,Gary's World of Wellness,"Fitness & Instruction, Food, Shopping, Health & Medical, Beauty & Spas, Cosmetics & Beauty Supply, Active Life, Yoga, Specialty Food, Health Markets, Vitamins & Supplements",4.0,13,4 W Mount Kirk Ave,Norristown,PA,40.154956,-75.4013789
bPPy7yNFfb-6N_bHkn1qAw,Taste of the Caribbean,"Restaurants, Caribbean, Food Trucks, Food",3.0,17,,Indianapolis,IN,39.7733919,-86.0860599
i_cFU5_dQexbjJA9rmf_WA,Marcie Blaine,"Desserts, Specialty Food, Food, Chocolatiers & Shops",3.5,8,108 S 13th St,Philadelphia,PA,39.950036,-75.162158
bTC3m_GPWBp92Y5TTReyTA,Taco Truck Stl,"Food, Mexican, Restaurants, Food Trucks",2.5,10,2737 Cherokee,Saint Louis,MO,38.5939549,-90.2291931
wQjhFPMKwN_z85aPEn6V4Q,Thai Tanic,"Restaurants, Thai, Food, Specialty Food, Ethnic Food",3.0,8,202 Market Pl,Montgomeryville,PA,40.2501841838,-75.2433013916
7mpYTDb24SywNMRn3yeakQ,The Twisted Tail,"Event Planning & Services, Whiskey Bars, American (New), American (Traditional), Venues & Event Spaces, Bars, Nightlife, Restaurants",4.0,604,509 S 2nd St,Philadelphia,PA,39.9418766,-75.1451988
iEC0VzHM2hQ13wM7c0QwgQ,Metro Diner,"American (Traditional), Restaurants, Diners, Breakfast & Brunch",3.5,56,2390 E Lincoln Hwy,Langhorne,PA,40.180187,-74.87527
D7z_V6E8cxXghSRcHAmUPg,La Bella China Restaurant,"Restaurants, Chinese",4.0,92,5680 S 12th Ave,Tucson,AZ,32.149473,-110.9781864
gb7JjRJtzWDsIWpJihZhBQ,McDonald's,"Food, Burgers, Restaurants, Coffee & Tea, Fast Food",2.0,20,417 N Broadway,Pennsville,NJ,39.6773020944,-75.4953995347
JPm93BlP-UHYPqFgK66JUw,Local Links,"Coffee & Tea, Restaurants, American (New), Food, Cafes, Breakfast & Brunch",4.5,70,533 Station Ave,Haddon Heights,NJ,39.8826936,-75.0583844
VeFfrEZ4iWaecrQg6Eq4cg,Cal Taco,"Burgers, Cafes, Restaurants, Mexican, American (Traditional)",4.0,189,"7320 Hollister Ave, Ste 1",Goleta,CA,34.4305419,-119.882367
5iuo1kvv0XZMS0bUOoLz2Q,Bistro St. Tropez,"Restaurants, French",3.5,163,"2400 Market St, Ste 427",Philadelphia,PA,39.9535919923,-75.1794226902
hsyIDX4x4ndYEvPoJF6_1g,Merendero La Catrachitas,"Latin American, Honduran, Restaurants",4.5,22,5639 S Kingshighway Blvd,St. Louis,MO,38.5787245,-90.2822168
rR30b1XWbxZFFgLyGbfNAw,BODHI : Craft Bar + Thai Bistro,"Gastropubs, Nightlife, Restaurants, Thai, Bars, Cocktail Bars",4.5,132,922 Massachusetts Ave,Indianapolis,IN,39.7802203,-86.1418027
RsTF2skxLcp6qo9FdnA5PA,Pizza Hut,"Italian, Restaurants, Fast Food, Chicken Wings, Pizza",1.5,18,"16 Summit Sq, Store 2B, Route 413 & Doublewoods Road",Langhorne,PA,40.21786,-74.9266344309
bchZXVE4feVx4Q5rhIRCGg,NY Bagel Cafe & Deli,"Restaurants, Food, Bagels, Breakfast & Brunch, Coffee & Tea, Sandwiches, Delis, American (New)",3.0,52,"4514 B City Line Ave, Ste 220",Philadelphia,PA,40.0027825,-75.2222705
GpFRwCHN0RI8yFbcfXjfUg,V Sandwiches,"Vietnamese, Sandwiches, Restaurants",3.5,9,10127 100A Street NW,Edmonton,AB,53.5417173,-113.4919398
QZLOM3T6xl7y1Q6zqoqHWg,Freddy's Frozen Custard & Steakburgers,"Food, American (Traditional), Fast Food, Ice Cream & Frozen Yogurt, Burgers, Restaurants",3.5,26,5051 Edgmont Ave,Brookhaven,PA,39.879183,-75.396768
ngvE1G9IckUO-ljZBFo23w,Mumbai Bistro,"Indian, Restaurants",4.0,217,930 Locust St,Philadelphia,PA,39.947207,-75.1572515
46_2e1hnQ4csLrYnhn6bkw,Whetstone Tavern,"Restaurants, Cocktail Bars, American (New), Desserts, American (Traditional), Nightlife, Bars, Food",4.0,166,700 S 5th St,Philadelphia,PA,39.9408715785,-75.1510468125
TGfPJHImEq6AQL9a1laxlg,Chick-fil-A,"Event Planning & Services, American (Traditional), Restaurants, Food, Caterers, Fast Food, Chicken Shop, Breakfast & Brunch",4.0,80,9711 Roosevelt Blvd,Philadelphia,PA,40.08178,-75.0267907
CPgWuWGZ4v2sZr5_-1kluw,Checkers,"Restaurants, Fast Food, Burgers",2.0,21,1208 N. Broad,Philadelphia,PA,39.9719414,-75.159771
VCkSUsdL5P0p16DAPxVROA,NY Bagel & Deli Shop,"Bagels, Food, Breakfast & Brunch, Coffee & Tea, Restaurants, Burgers, Delis",4.0,31,1120 Buttonwood St,Philadelphia,PA,39.960811,-75.1573883
dIpTuL2T1L98GQGU17IeSw,The Bricks,"Bars, Breakfast & Brunch, Restaurants, American (New), Coffee & Tea, Food, Nightlife, Vegetarian",4.0,548,1327 E 7th Ave,Tampa,FL,27.9600238,-82.4444005
XRkzSBTroG7kIdI7Z8ic6g,Piccadilly,"Restaurants, Seafood, Breakfast & Brunch, American (Traditional)",3.0,51,"2222 Clearview Pkwy, Ste 107",Metairie,LA,29.994939,-90.18365
bf34LpGej_MZbOlAKB1beQ,Sherbrooke Liquor Store,"Beer, Wine & Spirits, Food",4.5,77,11819 Saint Albert Trail NW,Edmonton,AB,53.5710863856,-113.548768193
FW1PXpUq-yOs-5O_gqz3AQ,Big Mike's BBQ,"Restaurants, Barbeque",4.5,32,6901 Sheldon Rd,Tampa,FL,28.0114997,-82.5828401
SlLfWzeYOrVBxCd-0QILZQ,The Boiling House,"Cajun/Creole, Seafood, Noodles, Restaurants",4.0,238,"1990 Marlton Pike E, Ste 10",Cherry Hill,NJ,39.8996609,-74.9532997
adATTqggIQX5xxLDISkFTw,Just Churros,"Food Trucks, Restaurants, Caterers, Event Planning & Services, Food, Mexican, Spanish, Desserts",5.0,25,,Tucson,AZ,32.2712313189,-110.9920754497
pNu5bd9aL3jcJClfdQ86MQ,Momo's Ouzaria Taverna,"Mediterranean, Lounges, Bars, Nightlife, Restaurants, Greek",3.5,243,630 N And S Rd,St Louis,MO,38.6603769097,-90.3371429443
SwWfW3vBn5QkDE7T3urGAg,Persis Biryani Indian Grill,"Indian, Restaurants",4.5,246,"630 S Mount Juliet Rd, Ste 310",Mount Juliet,TN,36.162142,-86.516006
W4rgF_1eKzFZiGUOsgbGMA,Amber Indian Restaurant,"Pakistani, Indian, Restaurants",4.0,243,12510 N Meridian St,Carmel,IN,39.9710819,-86.1601728
yN6jZyG1G1FG_HCZQlJZ1g,City Barbeque,"Restaurants, Caterers, Barbeque, American (Traditional), Event Planning & Services",4.0,188,9367 Ambleside Dr,Fishers,IN,39.979376,-86.001692
00szsg8vQy6yX5f-m9sI4A,None Such Farm Market,"Grocery, Food, Farmers Market",4.0,36,4458 York Rd,Buckingham,PA,40.31862,-75.066274
wCgIJhH_CTuwsSZPcafkng,Dunkin' Donuts,"Food, Donuts, Coffee & Tea",2.0,19,4225 S E St,Indianapolis,IN,39.7038868163,-86.1483024479
jDCk9DEwSS_TamliID4QuQ,Norma's Sweets Bakery,"Bakeries, Imported Food, Food, Ethnic Food, Specialty Food",4.0,26,3221 Georgia Ave,Kenner,LA,30.014963,-90.2391014
6_Zf2QsRHCH1RhbzA9inyw,Starbucks,"Coffee & Tea, Food",3.0,56,8602 Hillsborough Ave,Tampa,FL,27.9963703,-82.580954
lPPYZr1_jx0XeW-xR9WJtw,DOSC,"Bars, Cocktail Bars, Coffee & Tea, Food, Restaurants, Cafes, Steakhouses, Nightlife, Tapas/Small Plates",4.0,87,"10190 - 104 Street NW, Main Floor",Edmonton,AB,53.5428720873,-113.4995122836
SFKjUQ1gmfwm7cJhMCFmkA,ZigZag Scallop,"Nightlife, Seafood, Bars, Restaurants, American (Traditional)",4.0,214,4417 Calienta St,Hernando Beach,FL,28.4977,-82.650015
GJpAeUSsPIsVK6_0Lfuekg,Auntie Anne's,"Pretzels, Shopping Centers, Food, Shopping, Bakeries",2.0,7,8094 Citrus Park Town Center Mall,Tampa,FL,28.0686496,-82.5751466
frsWe9bmMOMIBOBNzsCTew,African Palace Bar And Grill,"Restaurants, African, Caribbean",4.0,26,4005 7 Hills Dr,Florissant,MO,38.7790065,-90.2800209
IbndcMURguByburM72o3SA,State Street Kitchen,"Korean, American (Traditional), Sandwiches, Cheesesteaks, Restaurants, Coffee & Tea, Breakfast & Brunch, Food",4.5,124,24 S State St,Newtown,PA,40.2285432,-74.9370146
1oDLf788824qQh-8Shl3sw,Boogyz Donuts,"Food, Donuts",5.0,49,6951 Olive Blvd,University City,MO,38.665449,-90.3147533
Iipfa9Kaac9XH5Vo8GQwvg,Starbucks,"Coffee & Tea, Food",3.5,10,5956 153 Avenue,Edmonton,AB,53.6161467,-113.4324244
diwwt5QBU3-Thig9SVlsOA,Brew Brothers,"Bars, Nightlife, American (Traditional), Music Venues, Food, Arts & Entertainment, Restaurants, Breweries",3.5,592,345 N Virginia St,Reno,NV,39.5295616355,-119.8145651258
3uvFklejzRPwEPEZQ5vHYQ,Wawa,"Delis, Convenience Stores, Restaurants, Food, Coffee & Tea, Sandwiches",3.5,14,100 E Old Baltimore Pike,Media,PA,39.916175541,-75.3876546369
0l_njS4wGMadAk1b4nZRUA,Panera Bread,"Restaurants, Bakeries, Cafes, Bagels, Food, Soup, Salad, Sandwiches, Breakfast & Brunch",2.5,58,150 Allendale Rd,King of Prussia,PA,40.089985,-75.382315
lB6jIOb1UBATmdfot4KJew,Soco's Gyros,"Delis, Kebab, Turkish, Mediterranean, Greek, Restaurants, Food",4.0,126,5530 S Lindbergh Blvd,Saint Louis,MO,38.5245347,-90.355678
cm0bhBDPM3bjBefmEXa3BQ,Nudy's Cafe - Chadds Ford,"Breakfast & Brunch, Restaurants, American (Traditional)",3.5,63,240 Painters' Crossing,Chadds Ford,PA,39.8808598,-75.5482765
MObScX791gFEwtkoFA9GQg,Creekside Inn,"Restaurants, American (New), Event Planning & Services, Bars, Pubs, American (Traditional), Social Clubs, Hotels, Hotels & Travel, Nightlife, Arts & Entertainment, Venues & Event Spaces",3.5,20,197 E Ave,Woodstown,NJ,39.65126,-75.31747
3c9TiufCFT2yXXj3R08Vwg,Snellgroves Restaurant,"Southern, American (New), Breakfast & Brunch, Restaurants",3.5,64,109 S Collins St,Plant City,FL,28.0148425,-82.1231756
V8uKFuHyHKSOWojuhcP-2A,Rita's Italian Ice,"Desserts, Food, Ice Cream & Frozen Yogurt, Shaved Ice",4.0,8,390 York Rd,Warminster,PA,40.20092,-75.1014011
HCbJPXWXvwN-C7XfmVy3gA,Granite City Food & Brewery,"Desserts, Breweries, Breakfast & Brunch, Restaurants, Barbeque, American (New), Food, American (Traditional)",3.5,258,"49 W Maryland St, Ste B03A",Indianapolis,IN,39.7664200969,-86.1592453161
jZoeTGRfhG9n_Jo6VMqwxw,Sushi Wasabi,"Restaurants, Sushi Bars, Japanese",4.0,57,5714 111 Street NW,Edmonton,AB,53.4945772799,-113.517946463
kGjpBqAqG4mIuFSgU2KKEA,The Royal Indian Cuisine,"Restaurants, Indian",4.0,28,272 S 20th St,Philadelphia,PA,39.948365,-75.1744997
kLSEk3qXY1KdtFjxHJ9pww,McDonald's,"Restaurants, Fast Food, Food, Coffee & Tea, Burgers",1.5,20,501 Franklin Mill Cir,Philadelphia,PA,40.0884161,-74.9650112
uKEabBQrn0gLzvTppOrKIA,Casita Taqueria,"Mexican, Restaurants",4.5,207,2701 4th St,Saint Petersburg,FL,27.7969762597,-82.6381678127
8JEOmVGQffkr6xtn4vvplQ,Pita Kebob,"Kebab, Mediterranean, Middle Eastern, Lebanese, Restaurants, Greek, Food",4.0,142,3028 E College Ave,Ruskin,FL,27.713401,-82.394372
cogiJiOXN5fDu7jnkYEkfQ,Kroger,"Grocery, Food",3.5,25,6220 Guilford Ave,Indianapolis,IN,39.8688265,-86.1438939
rF0xI_3jjlsEKp3N0Z0BuQ,Trattoria Totaro,"Italian, Restaurants",4.0,135,639 Spring Mill Ave,Conshohocken,PA,40.0750524,-75.2945235
YQxZzSbGJl_4Ul2EGXYAqQ,Mount Mogrit Gourmet,"Food Trucks, Food",4.0,8,,Reno,NV,39.526407,-119.812194
qma1sGQv7ArUtzuUTQElRg,Katie's Pizza & Pasta Osteria,"Pasta Shops, Bars, Nightlife, Specialty Food, Cocktail Bars, Breakfast & Brunch, Restaurants, Pizza, Food, Italian",4.0,313,14171 Clayton Rd,Town and Country,MO,38.62468,-90.5150663
zjQDk4tZyhEroyqtkgvx0g,The Cobblestone Eatery and Drinkery,"American (Traditional), Nightlife, Breakfast & Brunch, Event Planning & Services, Venues & Event Spaces, Italian, Bars, Restaurants",3.5,52,115 W St Louis St,Lebanon,IL,38.6041071,-89.8085329
adb1hOYICrJ1Ix8M0sRpbw,Kuzina By Sofia,"Restaurants, Food, Bakeries, Greek",3.0,125,404 Rt 70 W,Cherry Hill,NJ,39.9124556,-75.0022657
EEc3X2r94uNhCz_jOTSzHg,Blackrock Brewers,"Food, Breweries, Pubs, Beer Bar, Nightlife, Bars",4.5,35,"1664 South Research Lp, Ste 200",Tucson,AZ,32.2014539061,-110.823107399
HxlFnUI9-RNKlKD2zUwzWQ,Skippack Sweet Spot,"Gelato, Chocolatiers & Shops, Food, Gift Shops, Candy Stores, Flowers & Gifts, Shopping, Specialty Food, Local Flavor",3.5,18,4019 Skippack Pike,Skippack,PA,40.223222,-75.399023
kfGz2E7Y5FLXJyiKbQYfZg,The Irish Times,"Nightlife, Bars, Beer, Wine & Spirits, Pubs, Irish, Food, Restaurants",3.5,44,629 S 2nd St,Philadelphia,PA,39.9403745,-75.1456109
H3JjbID9Zhukpqr9uupHAA,Jackson's Bar & Bistro - Nashville,"Burgers, Bars, Restaurants, Nightlife, American (New), Breakfast & Brunch, Lounges",3.0,402,1800 21st Ave S,Nashville,TN,36.1366299,-86.8004366
-kY_HDP7IMvGl-kBIZVU4A,Dune Coffee Roasters - Anacapa,"Coffee & Tea, Coffee Roasteries, Food",4.0,320,528 Anacapa St,Santa Barbara,CA,34.4189939,-119.6950684
O5zuQH_YowDC-rsK8ZEXCA,Tin Drum Asia Cafe,"Asian Fusion, Restaurants",3.0,62,"3867Tampa Rd, Ste 305",Tampa,FL,28.0451503082,-82.6812278379
jsQQu9rVerR3OGxIa0hRQQ,Kelly's Taproom,"Bars, Beer Bar, American (Traditional), Nightlife, Pubs, Burgers, Restaurants",3.0,63,1107 Lancaster Ave,Bryn Mawr,PA,40.024588,-75.3242387
Hp3Ony7yW60VPuWHQFIIHA,Frady's One Stop Food Store,"Delis, Food, Grocery, Restaurants",4.5,73,3231 Dauphine St,New Orleans,LA,29.963974,-90.0426042
UX3eq0WsVva-cqlVrzyzFg,Cantina Los Tres Hombres,"Bars, Nightlife, Mexican, Restaurants, Seafood",3.0,284,926 Victorian Ave,Sparks,NV,39.5351105,-119.7548567
Yas-A9Jf07TJCIcgZny04w,China City Restaurant,"Restaurants, Chinese",2.5,14,1221 4th St N,Saint Petersburg,FL,27.7846206,-82.6383517
1o_M5JdOkJJFNj1rIDIlng,The Juice Pod,"Food, Juice Bars & Smoothies",4.0,19,11 W Woodland Ave,Springfield,PA,39.9249328,-75.3402158
Q-a-DzqRufrPL6EcUDpyag,Dierbergs Markets,"Beer, Wine & Spirits, Shopping, Flowers & Gifts, Food, Grocery",3.5,23,2021 Zumbehl Rd,Saint Charles,MO,38.7825309858,-90.5346399689
hDiCHlTXKGUj1Yh4tq223w,Pasquales,"Restaurants, Pizza, Italian",3.0,26,3469 Kentucky Ave,Indianapolis,IN,39.7132613,-86.2360801
JQ75_672GKJQ3tK1togIWw,Golden Capital Restaurant,"Chinese, Specialty Food, Food, Event Planning & Services, Imported Food, Vietnamese, Seafood, Caterers, Restaurants, Ethnic Food",3.5,8,180 - 1020 Sherwood Drive,Sherwood Park,AB,53.5126039502,-113.3179124712
sophKEDc2rBDe-cuOaJDkA,365 Caffe Italiano,"Breakfast & Brunch, Coffee & Tea, Food, Ice Cream & Frozen Yogurt, Creperies, Gelato, Comfort Food, Sandwiches, Restaurants, Cafes",4.5,127,"28210 Paseo Dr, Ste 100, Shops At Wiregrass",Wesley Chapel,FL,28.187946572,-82.3500558385
18eWJFJbXyR9j_5xfcRLYA,Siam Elephant,"Restaurants, Thai",4.5,460,509 Linden Ave,Carpinteria,CA,34.3965102,-119.5216815
vMp55ea__Pk0fYbBDCn6jg,Dunkin',"Food, Donuts, Coffee & Tea",2.0,23,808 E Bloomingdale Ave,Brandon,FL,27.8940624,-82.2719595
feVi5a5xZaahs4WsUfi1tw,CVS Pharmacy,"Shopping, Drugstores, Food, Convenience Stores, Health & Medical, Pharmacy",3.5,17,3771 Tampa Rd,Oldsmar,FL,28.0439,-82.6769
PdMXmOWDRHICAx6SLgu1dQ,24,"Italian, Bars, Restaurants, Nightlife, Wine Bars, Breakfast & Brunch",3.5,111,2401 Walnut St,Philadelphia,PA,39.9515211,-75.1798731
VK5NEKDHnZG8YcAw2JpaWw,Spring Hollow Golf Club,"Golf, Venues & Event Spaces, Event Planning & Services, Restaurants, Active Life",3.0,29,3350 Schuylkill Rd,Spring City,PA,40.185507,-75.574882
dD2p903p8lU0IgXT3OFluA,Edgehill Cafe,"Breakfast & Brunch, Restaurants, Food, Cafes, Coffee & Tea, American (Traditional), Sandwiches",3.5,245,1201 Villa Pl,Nashville,TN,36.1429685,-86.7923549
dBCNUSbz5-8nQNrxWo5deg,Blue Sage Vegetarian Grille,"Restaurants, Vegan, Vegetarian",4.5,572,727 2nd St Pike,Southampton,PA,40.1751076427,-75.0432257715
zQ3tnBABoypncWu5oW2bKA,Huddles Frozen Yogurt,"Ice Cream & Frozen Yogurt, Food",4.5,19,"110 W Main St, Ste 115",Carmel,IN,39.978629,-86.1287849
6mCsrUp9Vl4iXMbOxWtVjA,Dosa Hut Indian Grill,"Restaurants, Indian",4.0,99,4047 Nolensville Pike,Nashville,TN,36.0810108,-86.7280648
71U7MxQEhwitJOm4CQpRwQ,KELP Sushi Joint,"Japanese, Sushi Bars, Food, Restaurants, Asian Fusion, Poke, Acai Bowls",4.0,325,"3401 W Bay To Bay Blvd, Ste D",Tampa,FL,27.920067,-82.4989209
mYbEGFsRcA0tfUNSYcBJMA,Golden River Restaurant,"American (New), Restaurants",5.0,8,"8 E Scott St, Ste 10",Riverside,NJ,40.0377027,-74.9592809
_-SSObHzljeA11HAF0lIrQ,Hardee's,"Restaurants, Fast Food, Burgers",2.5,27,4116 W Hillsborough Ave,Tampa,FL,27.9955205,-82.512474
2DsplH_vy4GCcEnVpn0AbA,Cafe Olivia,"Sandwiches, Breakfast & Brunch, Food Stands, Italian, Restaurants",4.5,34,222 E Market St,Indianapolis,IN,39.768973,-86.153309
sWCCxY1-9B1FGlSVeQvnHg,CD Roma Restaurant,"Restaurants, Wine Bars, Italian, Food, Sandwiches, Nightlife, Breweries, Bars, Pizza",4.0,125,1462 66th St N,St Petersburg,FL,27.7854888011,-82.7302946082
k6NkyANDoAMSNpa9_VD8IQ,Rosa Mezcal,"Restaurants, Mexican",4.0,76,1814 Magazine St,New Orleans,LA,29.9316559894,-90.0736488057
ZH-D4qbLggBSvwpF0zXrQQ,The Original Pancake House,"Breakfast & Brunch, Restaurants",4.0,155,5900 W Fariview Ave,Boise,ID,43.6192456,-116.2546881
zIDuAuwyaLmNwv4k18mbwA,India Palace,"Indian, Restaurants, Pakistani, American (New)",3.5,167,4213 Lafayette Rd,Indianapolis,IN,39.8317759,-86.2404209
yQhu3LbnB2gQgrquHZ_S6Q,Saladworks,"Soup, Salad, American (Traditional), Vegetarian, Sandwiches, American (New), Restaurants",3.0,42,2804 S Eagle Rd,Newtown,PA,40.2340046,-74.9414872286
Gki1ureeRKqlIkQ-AELDVg,Brugada,"Restaurants, Nightlife, Dance Clubs, Falafel, Lounges, Hookah Bars, Bars, Mediterranean",3.5,49,204 Commerce St,Nashville,TN,36.163323,-86.7765917
2qhuQ-tnonyLEQLw2cbvAg,Tim Hortons,"Food, Coffee & Tea",3.0,9,12852 167 Avenue NW,Edmonton,AB,53.6301604595,-113.5449765623
q4m9o8LDJRrdU1DcgcAm3w,Auntie Anne's,"Restaurants, Pretzels, Food, Bakeries",2.5,10,27001 US Highway 19 N,Clearwater,FL,28.0173889,-82.734549
z7sp6u5JnNlq2ziu31EFvw,CVS Optical,"Shopping, Food, Health & Medical, Pharmacy, Convenience Stores, Drugstores",2.5,35,1405 South 10th St,Philadelphia,PA,39.9315261618,-75.1607671842
JomDoQafikclSVVCPkWjnA,Cedar Park Cafe,"Diners, Restaurants, Sandwiches, Breakfast & Brunch, Vegetarian",4.0,301,4914 Baltimore Ave,Philadelphia,PA,39.94796,-75.22198
EjzWyITI75CKSKb6RGCG_Q,Sonny's BBQ,"Barbeque, Restaurants, Event Planning & Services, Caterers",3.0,11,8106 W Hillsborough Avenue,Tampa,FL,27.9958415,-82.5722699
1ddqdY_piKp-abaZ-bGRSA,Crescent City Steak House,"Steakhouses, Restaurants",3.5,226,1001 N Broad St,New Orleans,LA,29.9733253,-90.0810244
lCBLhf37pnkyZ-1MWNF3ag,Gandolfo's New York Deli,"Delis, Restaurants",2.5,23,12908 N Dale Mabry Hwy,Tampa,FL,28.0642084807,-82.5053286552
MVmJuns9ZD9QLGltc0Am8g,Triple R's Smokehouse,"Restaurants, Barbeque",4.5,8,1414 W Main St,Mascoutah,IL,38.4935850144,-89.8207885399
RuBWR6CAgVi7iWR8LHUi6A,Lee House,"Barbeque, Asian Fusion, Restaurants, Korean",4.0,30,10704 97 Street NW,Edmonton,AB,53.551925,-113.4896661
gl9APAes1BYYt_8UsDVsPg,Ted's Luncheonette,"Breakfast & Brunch, Restaurants",4.0,37,1201 Clearwater Largo Rd N,Largo,FL,27.9278613,-82.7961982
gyUBYwpUO_u0nqZdre4l1g,Shanghai Express,"Chinese, Restaurants",4.0,74,Church Rd & Hainespo,Marlton,NJ,39.916113059,-74.9215189617
wMyHVb54Ne9SNasa4kjOCg,Carnivore,"Restaurants, Breakfast & Brunch, Steakhouses, Sandwiches",4.5,281,5257 Shaw Ave,St. Louis,MO,38.6184117,-90.2741825
rqaIe-61HKlWaGYmVwlw8Q,Petite 4,"Food, Restaurants, French, Beer, Wine & Spirits",4.5,121,4 N Latah St,Boise,ID,43.6046712,-116.22804
kq5Ghhh14r-eCxlVmlyd8w,The Coventry Deli,"Restaurants, Delis, Salad, Sandwiches",4.0,65,2000 Market St,Philadelphia,PA,39.953291,-75.173645
pP4q0Mym-qt20nRqTKbzhQ,Morton's The Steakhouse,"Steakhouses, Restaurants, Nightlife, Seafood, Bars, American (Traditional)",3.5,149,1411 Walnut St,Philadelphia,PA,39.949603,-75.1649701595
3_y-iyx2kXmhdgVOZHvm4g,McCaffrey's Supermarket,"Grocery, Food",3.5,35,635 Heacock Rd,Yardley,PA,40.2210871,-74.8720194
lPuL8YgBHLhwaVp8ubMOFw,Dekalb Produce,"Farmers Market, Specialty Food, Food, Fruits & Veggies",4.5,16,1530 Dekalb Pike,Blue Bell,PA,40.1535069,-75.3032712
7Ct4QuWaY63DkAOXqEiVGA,Hong Kong Chinese Restaurant,"Chinese, Restaurants",3.0,18,326 N Chester Pike,Glenolden,PA,39.9033171,-75.2844083
Wc-c_hQK4vFCl9keeVTUZw,Felix's Restaurant & Oyster Bar,"Restaurants, Cajun/Creole, Seafood, Southern",3.5,255,7400 Lakeshore Dr,New Orleans,LA,30.023792,-90.1136223
c6xOzTbNqD-1g9PoxAh4DQ,The Wine Loft,"Tapas Bars, Music Venues, Restaurants, Arts & Entertainment, Wine Bars, Bars, Nightlife",3.0,36,503 12th Ave S,Nashville,TN,36.1520443,-86.7846698
Ei0wJeADbNtwvA9CrvknJw,Cocco's Gelateria,"Coffee & Tea, Bakeries, Desserts, Food, Ice Cream & Frozen Yogurt",4.5,37,550 S Oak Ave,Primos,PA,39.9199693,-75.2984646
qS4CaO_u_vMrTl31XJto1A,Szechuan Paramount Restaurant,"Buffets, Restaurants, Chinese",3.0,25,12901 97 Street NW,Edmonton,AB,53.5878652,-113.4915257
LVteL0Rnh2E_yOFCLJUPhg,Double Decker Pizza - Media,"Pizza, Seafood, Restaurants, Mexican, Italian, Burgers, Salad, Greek, Sandwiches",4.0,88,415 E Baltimore Ave,Media,PA,39.916169,-75.382347
VS4iEul7Rp4jJGcNcKu4FA,Brew House Pub & Grill,"Restaurants, American (Traditional), Bars, Nightlife, Pubs, Sandwiches",3.0,6,6395 S McCarran Blvd,Reno,NV,39.4772227,-119.7930507
HjLYCBxJti8V-hsP_yVZ3w,Taj Mahal Homestyle Indian & Pakistani Cuisine,"Vegan, Pakistani, Indian, Vegetarian, Restaurants",4.0,280,"150 N 8th St, Ste 222",Boise,ID,43.6161949628,-116.2027077
Iuir7lUtx-LMhYtStwyf3Q,Another Broken Egg Cafe,"American (Traditional), Restaurants, Breakfast & Brunch, Cafes, Bars, Nightlife, Cocktail Bars",4.0,26,"5025 E 82nd St, Ste 2500",Indianapolis,IN,39.904151,-86.083809
vVm2qH6n4tWzN_qv6PBIVw,The Humming Bird Jerk house,"Restaurants, Caribbean",3.5,32,"17631 Bruce B Downs Blvd, Unit F",Tampa,FL,28.130283,-82.364992
skN2XhKXlcjf53uIwzAedw,Burger Up - Franklin,"Burgers, Desserts, Restaurants, Food, Salad",3.5,329,401 Cool Springs Blvd,Franklin,TN,35.9459704793,-86.8279486659
vLT1KtrA9bWvjFOg-0xVIg,Pieology Pizzeria,"Restaurants, Gluten-Free, Pizza, Vegan, Fast Food",3.5,131,"7000 Hollister Ave, Ste F",Goleta,CA,34.4304533,-119.8723449
y1HgVnt4K5owmYXC5yXLGg,Flambo Caribbean Restaurant,"Trinidadian, Caribbean, Restaurants, Seafood",4.5,138,820 N Broad St,Philadelphia,PA,39.9686973,-75.1606146
jBCgQ6nZDsMCWU7eaSxOpw,Whaley's Blazin BBQ,"Sandwiches, Restaurants, Barbeque, Food Trucks, Food",4.5,58,18213 N US Highway 41,Lutz,FL,28.137927,-82.4626332
hfN3l0gJ-XszD1XFGNvA6A,Akira,"Japanese, Restaurants",3.0,40,720 Haddon Ave,Collingswood,NJ,39.91576,-75.068382
bA67-1nlrQpuPAowhGnvIw,Save A Lot,"Food, Grocery, Beer, Wine & Spirits, Discount Store, Shopping",3.0,7,6536 Massachusetts Ave,New Port Richey,FL,28.2574576,-82.7057537
vo12FJ4dAdP8Jr4ctFYRkg,Painturo's,"Pizza, Italian, Sandwiches, Restaurants",4.0,46,12910 Lebanon Rd,Mount Juliet,TN,36.2244538,-86.5418712
8P7YOM9ThhTvLqXfSWRcRA,Noodles & Company,"Comfort Food, Restaurants, Italian, Asian Fusion, Food, American (New), Noodles, Pasta Shops, Salad, Fast Food, Specialty Food",3.5,65,10925 Olive Blvd,Creve Coeur,MO,38.6735532,-90.4204985
